===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,TestStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown
1417,,1417,2020-11-16 10:30:00,80.69,82.09,80.69,82.09,24052500.0,0.0,TestStrategy,1417,737745.4375,Broker,1417,836687.0816507197,1009076.0816507197,BuySell,1417,,,Trades - Net Profit/Loss,1417,,,DrawDown,1417,2.527192818849033,6.026412238457193
1418,,1418,2020-11-16 11:30:00,82.08,82.98,82.08,82.9,17492600.0,0.0,TestStrategy,1418,737745.4791666666,Broker,1418,836687.0816507197,1010777.0816507197,BuySell,1418,,,Trades - Net Profit/Loss,1418,,,DrawDown,1418,2.362882864396532,6.026412238457193
1419,,1419,2020-11-16 14:00:00,82.92,83.24999999999999,82.68,82.74,16608400.0,0.0,TestStrategy,1419,737745.5833333334,Broker,1419,836687.0816507197,1010441.0816507197,BuySell,1419,,,Trades - Net Profit/Loss,1419,,,DrawDown,1419,2.3953391516957914,6.026412238457193
1420,,1420,2020-11-16 15:00:00,82.74,83.1,82.49,83.1,11989500.0,0.0,TestStrategy,1420,737745.625,Broker,1420,836687.0816507197,1011197.0816507197,BuySell,1420,,,Trades - Net Profit/Loss,1420,,,DrawDown,1420,2.322312505272458,6.026412238457193
1421,,1421,2020-11-17 10:30:00,83.1,84.59000000000002,83.1,84.0,31947000.0,0.0,TestStrategy,1421,737746.4375,Broker,1421,836687.0816507197,1013087.0816507197,BuySell,1421,,,Trades - Net Profit/Loss,1421,,,DrawDown,1421,2.1397458892141232,6.026412238457193
1422,,1422,2020-11-17 11:30:00,83.98,84.56,83.87,84.54,20203100.0,0.0,TestStrategy,1422,737746.4791666666,Broker,1422,836687.0816507197,1014221.0816507197,BuySell,1422,,,Trades - Net Profit/Loss,1422,,,DrawDown,1422,2.0302059195791227,6.026412238457193
1423,,1423,2020-11-17 14:00:00,84.54,84.7,83.9,84.03000000000002,19936700.0,0.0,TestStrategy,1423,737746.5833333334,Broker,1423,836687.0816507197,1013150.0816507197,BuySell,1423,,,Trades - Net Profit/Loss,1423,,,DrawDown,1423,2.133660335345512,6.026412238457193
1424,,1424,2020-11-17 15:00:00,84.03000000000002,84.19,83.74,84.03000000000002,10419600.0,0.0,TestStrategy,1424,737746.625,Broker,1424,836687.0816507197,1013150.0816507197,BuySell,1424,,,Trades - Net Profit/Loss,1424,,,DrawDown,1424,2.133660335345512,6.026412238457193
1425,,1425,2020-11-18 10:30:00,84.4,85.73,84.35,85.5,37239500.0,0.0,TestStrategy,1425,737747.4375,Broker,1425,836687.0816507197,1016237.0816507197,BuySell,1425,,,Trades - Net Profit/Loss,1425,,,DrawDown,1425,1.8354681957835663,6.026412238457193
1426,,1426,2020-11-18 11:30:00,85.5,86.1,85.45,86.03,28570100.0,0.0,TestStrategy,1426,737747.4791666666,Broker,1426,836687.0816507197,1017350.0816507197,BuySell,1426,,,Trades - Net Profit/Loss,1426,,,DrawDown,1426,1.7279567441047694,6.026412238457193
1427,,1427,2020-11-18 14:00:00,86.03,86.18,85.41,85.54000000000002,16740500.0,0.0,TestStrategy,1427,737747.5833333334,Broker,1427,836687.0816507197,1016321.0816507197,BuySell,1427,,,Trades - Net Profit/Loss,1427,,,DrawDown,1427,1.8273541239587514,6.026412238457193
1428,,1428,2020-11-18 15:00:00,85.53,85.56,84.84,85.37,14416000.0,0.0,TestStrategy,1428,737747.625,Broker,1428,836687.0816507197,1015964.0816507197,BuySell,1428,,,Trades - Net Profit/Loss,1428,,,DrawDown,1428,1.8618389292142146,6.026412238457193
1429,,1429,2020-11-19 10:30:00,85.2,85.74000000000001,84.52,85.09999999999998,24495000.0,0.0,TestStrategy,1429,737748.4375,Broker,1429,836687.0816507197,1015397.0816507197,BuySell,1429,,,Trades - Net Profit/Loss,1429,,,DrawDown,1429,1.9166089140317148,6.026412238457193
1430,,1430,2020-11-19 11:30:00,85.08,85.37,84.83,85.03,8635100.0,0.0,TestStrategy,1430,737748.4791666666,Broker,1430,836687.0816507197,1015250.0816507197,BuySell,1430,,,Trades - Net Profit/Loss,1430,,,DrawDown,1430,1.9308085397251409,6.026412238457193
1431,,1431,2020-11-19 14:00:00,85.01000000000002,85.3,84.85,85.06,9005300.0,0.0,TestStrategy,1431,737748.5833333334,Broker,1431,836687.0816507197,1015313.0816507197,BuySell,1431,,,Trades - Net Profit/Loss,1431,,,DrawDown,1431,1.9247229858565298,6.026412238457193
1432,,1432,2020-11-19 15:00:00,85.06,85.66,84.94,85.42,12765000.0,0.0,TestStrategy,1432,737748.625,Broker,1432,836687.0816507197,1016069.0816507197,BuySell,1432,,,Trades - Net Profit/Loss,1432,,,DrawDown,1432,1.851696339433196,6.026412238457193
1433,,1433,2020-11-20 10:30:00,85.3,85.31,83.91,84.08,20372500.0,0.0,TestStrategy,1433,737749.4375,Broker,1433,836687.0816507197,1013255.0816507197,BuySell,1433,,,Trades - Net Profit/Loss,1433,,,DrawDown,1433,2.123517745564494,6.026412238457193
1434,,1434,2020-11-20 11:30:00,84.08,84.36,83.94,83.96,9152100.0,0.0,TestStrategy,1434,737749.4791666666,Broker,1434,836687.0816507197,1013003.0816507197,BuySell,1434,,,Trades - Net Profit/Loss,1434,,,DrawDown,1434,2.147859961038938,6.026412238457193
1435,,1435,2020-11-20 14:00:00,83.96,84.65,83.94999999999999,84.55,7561000.0,0.0,TestStrategy,1435,737749.5833333334,Broker,1435,836687.0816507197,1014242.0816507197,BuySell,1435,,,Trades - Net Profit/Loss,1435,,,DrawDown,1435,2.0281774016229193,6.026412238457193
1436,,1436,2020-11-20 15:00:00,84.56,84.74,84.31000000000002,84.54,8213000.0,0.0,TestStrategy,1436,737749.625,Broker,1436,836687.0816507197,1014221.0816507197,BuySell,1436,,,Trades - Net Profit/Loss,1436,,,DrawDown,1436,2.0302059195791227,6.026412238457193
1437,,1437,2020-11-23 10:30:00,85.0,85.67,84.84,85.14999999999999,21820200.0,0.0,TestStrategy,1437,737752.4375,Broker,1437,836687.0816507197,1015502.0816507197,BuySell,1437,,,Trades - Net Profit/Loss,1437,,,DrawDown,1437,1.9064663242506963,6.026412238457193
1438,,1438,2020-11-23 11:30:00,85.14999999999999,85.23,84.65,85.07000000000001,8571000.0,0.0,TestStrategy,1438,737752.4791666666,Broker,1438,836687.0816507197,1015334.0816507197,BuySell,1438,,,Trades - Net Profit/Loss,1438,,,DrawDown,1438,1.922694467900326,6.026412238457193
1439,,1439,2020-11-23 14:00:00,85.08,86.4,85.07000000000001,86.4,30016100.0,0.0,TestStrategy,1439,737752.5833333334,Broker,1439,836687.0816507197,1018127.0816507197,BuySell,1439,,,Trades - Net Profit/Loss,1439,,,DrawDown,1439,1.652901579725232,6.026412238457193
1440,,1440,2020-11-23 15:00:00,86.4,86.42,85.87,86.22,17970300.0,0.0,TestStrategy,1440,737752.625,Broker,1440,836687.0816507197,1017749.0816507197,BuySell,1440,,,Trades - Net Profit/Loss,1440,,,DrawDown,1440,1.6894149029368988,6.026412238457193
1441,,1441,2020-11-24 10:30:00,86.29999999999998,86.96,85.62,85.88000000000001,21870100.0,0.0,TestStrategy,1441,737753.4375,Broker,1441,836687.0816507197,1017035.0816507197,BuySell,1441,,,Trades - Net Profit/Loss,1441,,,DrawDown,1441,1.758384513447825,6.026412238457193
1442,,1442,2020-11-24 11:30:00,85.88000000000001,86.0,85.75,85.83,5032700.0,0.0,TestStrategy,1442,737753.4791666666,Broker,1442,836687.0816507197,1016930.0816507197,BuySell,1442,,,Trades - Net Profit/Loss,1442,,,DrawDown,1442,1.7685271032288437,6.026412238457193
1443,,1443,2020-11-24 14:00:00,85.83,85.83,84.7,85.0,12302400.0,0.0,TestStrategy,1443,737753.5833333334,Broker,1443,836687.0816507197,1015187.0816507197,BuySell,1443,,,Trades - Net Profit/Loss,1443,,,DrawDown,1443,1.936894093593752,6.026412238457193
1444,,1444,2020-11-24 15:00:00,84.97,85.48,84.77,85.0,10788400.0,0.0,TestStrategy,1444,737753.625,Broker,1444,836687.0816507197,1015187.0816507197,BuySell,1444,,,Trades - Net Profit/Loss,1444,,,DrawDown,1444,1.936894093593752,6.026412238457193
1445,,1445,2020-11-25 10:30:00,85.99,88.1,85.99,87.96,58175600.0,0.0,TestStrategy,1445,737754.4375,Broker,1445,836687.0816507197,1021403.0816507197,BuySell,1445,,,Trades - Net Profit/Loss,1445,,,DrawDown,1445,1.3364527785574525,6.026412238457193
1446,,1446,2020-11-25 11:30:00,87.94999999999999,88.54,87.68,88.05,27296700.0,0.0,TestStrategy,1446,737754.4791666666,Broker,1446,836687.0816507197,1021592.0816507197,BuySell,1446,,,Trades - Net Profit/Loss,1446,,,DrawDown,1446,1.3181961169516192,6.026412238457193
1447,,1447,2020-11-25 14:00:00,87.91,88.05999999999999,87.22000000000001,87.52999999999999,21114000.0,0.0,TestStrategy,1447,737754.5833333334,Broker,1447,836687.0816507197,1020500.0816507197,BuySell,1447,,,Trades - Net Profit/Loss,1447,,,DrawDown,1447,1.4236790506742123,6.026412238457193
1448,,1448,2020-11-25 15:00:00,87.54,87.8,87.24999999999999,87.24999999999999,15782700.0,0.0,TestStrategy,1448,737754.625,Broker,1448,836687.0816507197,1019912.0816507197,BuySell,1448,,,Trades - Net Profit/Loss,1448,,,DrawDown,1448,1.4804775534479162,6.026412238457193
1449,,1449,2020-11-26 10:30:00,87.01,88.0,86.65,87.71,26773900.0,0.0,TestStrategy,1449,737755.4375,Broker,1449,836687.0816507197,1020878.0816507197,BuySell,1449,,,Trades - Net Profit/Loss,1449,,,DrawDown,1449,1.3871657274625453,6.026412238457193
1450,,1450,2020-11-26 11:30:00,87.72,88.47999999999999,87.61,88.17000000000002,19582000.0,0.0,TestStrategy,1450,737755.4791666666,Broker,1450,836687.0816507197,1021844.0816507197,BuySell,1450,,,Trades - Net Profit/Loss,1450,,,DrawDown,1450,1.2938539014771746,6.026412238457193
1451,,1451,2020-11-26 14:00:00,88.16,89.34999999999998,88.08,89.34999999999998,25695000.0,0.0,TestStrategy,1451,737755.5833333334,Broker,1451,836687.0816507197,1024322.0816507197,BuySell,1451,,,Trades - Net Profit/Loss,1451,,,DrawDown,1451,1.0544887826451363,6.026412238457193
1452,,1452,2020-11-26 15:00:00,89.34,89.37,88.56,89.14999999999999,18872600.0,0.0,TestStrategy,1452,737755.625,Broker,1452,836687.0816507197,1023902.0816507197,BuySell,1452,,,Trades - Net Profit/Loss,1452,,,DrawDown,1452,1.0950591417692106,6.026412238457193
1453,,1453,2020-11-27 10:30:00,89.5,90.26,88.6,88.86,34489200.0,0.0,TestStrategy,1453,737756.4375,Broker,1453,836687.0816507197,1023293.0816507197,BuySell,1453,,,Trades - Net Profit/Loss,1453,,,DrawDown,1453,1.1538861624991184,6.026412238457193
1454,,1454,2020-11-27 11:30:00,88.88,89.48999999999998,88.51,88.95,10801400.0,0.0,TestStrategy,1454,737756.4791666666,Broker,1454,836687.0816507197,1023482.0816507197,BuySell,1454,,,Trades - Net Profit/Loss,1454,,,DrawDown,1454,1.1356295008932848,6.026412238457193
1455,,1455,2020-11-27 14:00:00,88.95,89.26000000000002,88.65,89.02,8213800.0,0.0,TestStrategy,1455,737756.5833333334,Broker,1455,836687.0816507197,1023629.0816507197,BuySell,1455,,,Trades - Net Profit/Loss,1455,,,DrawDown,1455,1.1214298751998588,6.026412238457193
1456,,1456,2020-11-27 15:00:00,89.04,90.1,88.95,90.1,21291000.0,0.0,TestStrategy,1456,737756.625,Broker,1456,836687.0816507197,1025897.0816507197,BuySell,1456,,,Trades - Net Profit/Loss,1456,,,DrawDown,1456,0.9023499359298577,6.026412238457193
1457,,1457,2020-11-30 10:30:00,90.99999999999999,94.55000000000001,90.99999999999999,94.2,74462400.0,0.0,TestStrategy,1457,737759.4375,Broker,1457,836687.0816507197,1034507.0816507197,BuySell,1457,,,Trades - Net Profit/Loss,1457,,,DrawDown,1457,0.07065757388633484,6.026412238457193
1458,,1458,2020-11-30 11:30:00,94.19,94.6,93.55,94.12,24100200.0,0.0,TestStrategy,1458,737759.4791666666,Broker,1458,836687.0816507197,1034339.0816507197,BuySell,1458,,,Trades - Net Profit/Loss,1458,,,DrawDown,1458,0.08688571753596457,6.026412238457193
1459,,1459,2020-11-30 14:00:00,94.12,94.12,91.46,92.03000000000002,26325300.0,0.0,TestStrategy,1459,737759.5833333334,Broker,1459,836687.0816507197,1029950.0816507197,BuySell,1459,,,Trades - Net Profit/Loss,1459,,,DrawDown,1459,0.5108459703825409,6.026412238457193
1460,,1460,2020-11-30 15:00:00,92.03000000000002,92.33,90.03,90.03,29031600.0,0.0,TestStrategy,1460,737759.625,Broker,1460,836687.0816507197,1025750.0816507197,BuySell,1460,,,Trades - Net Profit/Loss,1460,,,DrawDown,1460,0.9165495616232837,6.026412238457193
1461,,1461,2020-12-01 10:30:00,90.7,90.98,89.65,90.92,25204300.0,0.0,TestStrategy,1461,737760.4375,Broker,1461,836687.0816507197,1027619.0816507197,BuySell,1461,,,Trades - Net Profit/Loss,1461,,,DrawDown,1461,0.7360114635211531,6.026412238457193
1462,,1462,2020-12-01 11:30:00,90.94000000000001,93.34,90.52,92.52,25359700.0,0.0,TestStrategy,1462,737760.4791666666,Broker,1462,836687.0816507197,1030979.0816507197,BuySell,1462,,,Trades - Net Profit/Loss,1462,,,DrawDown,1462,0.41144859052855887,6.026412238457193
1463,,1463,2020-12-01 14:00:00,92.56,92.68,91.74,92.67,14615700.0,0.0,TestStrategy,1463,737760.5833333334,Broker,1463,836687.0816507197,1031294.0816507197,BuySell,1463,,,Trades - Net Profit/Loss,1463,,,DrawDown,1463,0.3810208211855031,6.026412238457193
1464,,1464,2020-12-01 15:00:00,92.69,93.38,91.91,93.38,20240700.0,0.0,TestStrategy,1464,737760.625,Broker,1464,836687.0816507197,1032785.0816507197,BuySell,1464,,,Trades - Net Profit/Loss,1464,,,DrawDown,1464,0.23699604629503943,6.026412238457193
1465,,1465,2020-12-02 10:30:00,93.38,93.71,92.1,93.34,26325000.0,0.0,TestStrategy,1465,737761.4375,Broker,1465,836687.0816507197,1032701.0816507197,BuySell,1465,,,Trades - Net Profit/Loss,1465,,,DrawDown,1465,0.24511011811985428,6.026412238457193
1466,,1466,2020-12-02 11:30:00,93.33,93.84,92.63,92.92,15136500.0,0.0,TestStrategy,1466,737761.4791666666,Broker,1466,836687.0816507197,1031819.0816507197,BuySell,1466,,,Trades - Net Profit/Loss,1466,,,DrawDown,1466,0.33030787228041025,6.026412238457193
1467,,1467,2020-12-02 14:00:00,92.91,93.17,92.4,92.45000000000002,9969700.0,0.0,TestStrategy,1467,737761.5833333334,Broker,1467,836687.0816507197,1030832.0816507197,BuySell,1467,,,Trades - Net Profit/Loss,1467,,,DrawDown,1467,0.42564821622198484,6.026412238457193
1468,,1468,2020-12-02 15:00:00,92.45000000000002,93.32000000000001,92.45000000000002,92.85,13637600.0,0.0,TestStrategy,1468,737761.625,Broker,1468,836687.0816507197,1031672.0816507197,BuySell,1468,,,Trades - Net Profit/Loss,1468,,,DrawDown,1468,0.3445074979738363,6.026412238457193
1469,,1469,2020-12-03 10:30:00,92.79,93.42999999999999,91.43,91.56,17290900.0,0.0,TestStrategy,1469,737762.4375,Broker,1469,836687.0816507197,1028963.0816507197,BuySell,1469,,,Trades - Net Profit/Loss,1469,,,DrawDown,1469,0.6061863143241154,6.026412238457193
1470,,1470,2020-12-03 11:30:00,91.56,92.23,91.21,91.95,13176500.0,0.0,TestStrategy,1470,737762.4791666666,Broker,1470,836687.0816507197,1029782.0816507197,BuySell,1470,,,Trades - Net Profit/Loss,1470,,,DrawDown,1470,0.5270741140321705,6.026412238457193
1471,,1471,2020-12-03 14:00:00,92.0,92.37,91.32,91.37,9068200.0,0.0,TestStrategy,1471,737762.5833333334,Broker,1471,836687.0816507197,1028564.0816507197,BuySell,1471,,,Trades - Net Profit/Loss,1471,,,DrawDown,1471,0.644728155491986,6.026412238457193
1472,,1472,2020-12-03 15:00:00,91.38,92.5,91.26,91.87,11456000.0,0.0,TestStrategy,1472,737762.625,Broker,1472,836687.0816507197,1029614.0816507197,BuySell,1472,,,Trades - Net Profit/Loss,1472,,,DrawDown,1472,0.5433022576818003,6.026412238457193
1473,,1473,2020-12-04 10:30:00,92.05,92.08,90.21,90.8,20895700.0,0.0,TestStrategy,1473,737763.4375,Broker,1473,836687.0816507197,1027367.0816507197,BuySell,1473,,,Trades - Net Profit/Loss,1473,,,DrawDown,1473,0.7603536789955977,6.026412238457193
1474,,1474,2020-12-04 11:30:00,90.85,91.24999999999999,90.4,90.85,7841800.0,0.0,TestStrategy,1474,737763.4791666666,Broker,1474,836687.0816507197,1027472.0816507197,BuySell,1474,,,Trades - Net Profit/Loss,1474,,,DrawDown,1474,0.7502110892145791,6.026412238457193
1475,,1475,2020-12-04 14:00:00,90.76,92.53,90.73,91.87,11671300.0,0.0,TestStrategy,1475,737763.5833333334,Broker,1475,836687.0816507197,1029614.0816507197,BuySell,1475,,,Trades - Net Profit/Loss,1475,,,DrawDown,1475,0.5433022576818003,6.026412238457193
1476,,1476,2020-12-04 15:00:00,91.87,92.19,91.52999999999999,92.19,8520500.0,0.0,TestStrategy,1476,737763.625,Broker,1476,836687.0816507197,1030286.0816507197,BuySell,1476,,,Trades - Net Profit/Loss,1476,,,DrawDown,1476,0.4783896830832814,6.026412238457193
1477,,1477,2020-12-07 10:30:00,92.78,92.91,90.18,90.69000000000001,22612000.0,0.0,TestStrategy,1477,737766.4375,Broker,1477,836687.0816507197,1027136.0816507197,BuySell,1477,,,Trades - Net Profit/Loss,1477,,,DrawDown,1477,0.7826673765138386,6.026412238457193
1478,,1478,2020-12-07 11:30:00,90.69000000000001,90.69000000000001,89.02,89.7,20106800.0,0.0,TestStrategy,1478,737766.4791666666,Broker,1478,836687.0816507197,1025057.0816507197,BuySell,1478,,,Trades - Net Profit/Loss,1478,,,DrawDown,1478,0.9834906541780063,6.026412238457193
1479,,1479,2020-12-07 14:00:00,89.7,90.49,89.7,89.98,10784100.0,0.0,TestStrategy,1479,737766.5833333334,Broker,1479,836687.0816507197,1025645.0816507197,BuySell,1479,,,Trades - Net Profit/Loss,1479,,,DrawDown,1479,0.9266921514043023,6.026412238457193
1480,,1480,2020-12-07 15:00:00,89.99000000000001,90.65,89.90999999999998,90.38,9276200.0,0.0,TestStrategy,1480,737766.625,Broker,1480,836687.0816507197,1026485.0816507197,BuySell,1480,,,Trades - Net Profit/Loss,1480,,,DrawDown,1480,0.8455514331561537,6.026412238457193
1481,,1481,2020-12-08 10:30:00,90.0,90.71,88.32,88.7,33491800.0,0.0,TestStrategy,1481,737767.4375,Broker,1481,836687.0816507197,1022957.0816507197,BuySell,1481,,,Trades - Net Profit/Loss,1481,,,DrawDown,1481,1.1863424497983777,6.026412238457193
1482,,1482,2020-12-08 11:30:00,88.74,89.09999999999998,87.8,87.96,21285900.0,0.0,TestStrategy,1482,737767.4791666666,Broker,1482,836687.0816507197,1021403.0816507197,BuySell,1482,,,Trades - Net Profit/Loss,1482,,,DrawDown,1482,1.3364527785574525,6.026412238457193
1483,,1483,2020-12-08 14:00:00,88.03000000000002,88.85,87.86,88.0,16736700.0,0.0,TestStrategy,1483,737767.5833333334,Broker,1483,836687.0816507197,1021487.0816507197,BuySell,1483,,,Trades - Net Profit/Loss,1483,,,DrawDown,1483,1.3283387067326378,6.026412238457193
1484,,1484,2020-12-08 15:00:00,88.0,88.44,87.87,88.05,14819200.0,0.0,TestStrategy,1484,737767.625,Broker,1484,836687.0816507197,1021592.0816507197,BuySell,1484,,,Trades - Net Profit/Loss,1484,,,DrawDown,1484,1.3181961169516192,6.026412238457193
1485,,1485,2020-12-09 10:30:00,88.5,89.47,88.26,89.46000000000001,20595764.0,0.0,TestStrategy,1485,737768.4375,Broker,1485,836687.0816507197,1024553.0816507197,BuySell,1485,,,Trades - Net Profit/Loss,1485,,,DrawDown,1485,1.0321750851268954,6.026412238457193
1486,,1486,2020-12-09 11:30:00,89.47,89.48,88.7,88.79,8162936.0,0.0,TestStrategy,1486,737768.4791666666,Broker,1486,836687.0816507197,1023146.0816507197,BuySell,1486,,,Trades - Net Profit/Loss,1486,,,DrawDown,1486,1.1680857881925442,6.026412238457193
1487,,1487,2020-12-09 14:00:00,88.8,88.85,88.0,88.23,9772235.0,0.0,TestStrategy,1487,737768.5833333334,Broker,1487,836687.0816507197,1021970.0816507197,BuySell,1487,,,Trades - Net Profit/Loss,1487,,,DrawDown,1487,1.2816827937399522,6.026412238457193
1488,,1488,2020-12-09 15:00:00,88.24,88.8,87.79,87.87,13969569.0,0.0,TestStrategy,1488,737768.625,Broker,1488,836687.0816507197,1021214.0816507197,BuySell,1488,,,Trades - Net Profit/Loss,1488,,,DrawDown,1488,1.354709440163286,6.026412238457193
1489,,1489,2020-12-10 10:30:00,88.0,88.49,87.80999999999999,88.14,13463279.0,0.0,TestStrategy,1489,737769.4375,Broker,1489,836687.0816507197,1021781.0816507197,BuySell,1489,,,Trades - Net Profit/Loss,1489,,,DrawDown,1489,1.2999394553457857,6.026412238457193
1490,,1490,2020-12-10 11:30:00,88.14,88.68,87.88,88.35,7787205.0,0.0,TestStrategy,1490,737769.4791666666,Broker,1490,836687.0816507197,1022222.0816507197,BuySell,1490,,,Trades - Net Profit/Loss,1490,,,DrawDown,1490,1.2573405782655076,6.026412238457193
1491,,1491,2020-12-10 14:00:00,88.23,88.35,87.85,87.87,6960642.0,0.0,TestStrategy,1491,737769.5833333334,Broker,1491,836687.0816507197,1021214.0816507197,BuySell,1491,,,Trades - Net Profit/Loss,1491,,,DrawDown,1491,1.354709440163286,6.026412238457193
1492,,1492,2020-12-10 15:00:00,87.86,87.86,87.17,87.68,12364172.0,0.0,TestStrategy,1492,737769.625,Broker,1492,836687.0816507197,1020815.0816507197,BuySell,1492,,,Trades - Net Profit/Loss,1492,,,DrawDown,1492,1.3932512813311566,6.026412238457193
1493,,1493,2020-12-11 10:30:00,88.5,88.89,87.05,87.05,15343199.0,0.0,TestStrategy,1493,737770.4375,Broker,1493,836687.0816507197,1019492.0816507197,BuySell,1493,,,Trades - Net Profit/Loss,1493,,,DrawDown,1493,1.5210479125719905,6.026412238457193
1494,,1494,2020-12-11 11:30:00,87.02,87.08000000000001,85.67,86.01,25141613.0,0.0,TestStrategy,1494,737770.4791666666,Broker,1494,836687.0816507197,1017308.0816507197,BuySell,1494,,,Trades - Net Profit/Loss,1494,,,DrawDown,1494,1.7320137800171769,6.026412238457193
1495,,1495,2020-12-11 14:00:00,86.04999999999998,86.6,85.60000000000001,85.60000000000001,14138715.0,0.0,TestStrategy,1495,737770.5833333334,Broker,1495,836687.0816507197,1016447.0816507197,BuySell,1495,,,Trades - Net Profit/Loss,1495,,,DrawDown,1495,1.815183016221529,6.026412238457193
1496,,1496,2020-12-11 15:00:00,85.60000000000001,86.27000000000001,85.47,86.1,16870710.0,0.0,TestStrategy,1496,737770.625,Broker,1496,836687.0816507197,1017497.0816507197,BuySell,1496,,,Trades - Net Profit/Loss,1496,,,DrawDown,1496,1.7137571184113434,6.026412238457193
